Date,Nitrate (mg/L)
2020-01-01,0.12282081672627601
2020-01-02,0.11964963682065187
2020-01-03,0.12086680776782373
2020-01-04,0.11261737750582998
2020-01-05,0.11841931104966592
2020-01-06,0.12274007907552492
2020-01-07,0.13367282841162056
2020-01-08,0.1275324669666093
2020-01-09,0.13782713813356737
2020-01-10,0.10922877659793714
2020-01-11,0.12421694540615012
2020-01-12,0.11692499117371415
2020-01-13,0.1373002346873311
2020-01-14,0.10476983793140017
2020-01-15,0.10425285524644035
2020-01-16,0.10743081640755643
2020-01-17,0.09135054429885603
2020-01-18,0.10827770942394108
2020-01-19,0.10434383163122457
2020-01-20,0.11256058882728241
2020-01-21,0.11698164875129684
2020-01-22,0.130267680887624
2020-01-23,0.12094075562303216
2020-01-24,0.10381648369690812
2020-01-25,0.10112716386438313
2020-01-26,0.11533548299746309
2020-01-27,0.09560607277174821
2020-01-28,0.12830817067780603
2020-01-29,0.12047469215239821
2020-01-30,0.10396518189824559
2020-01-31,0.0908880391666347
2020-02-01,0.12368940532082473
2020-02-02,0.1068217690858105
2020-02-03,0.11898842151860428
2020-02-04,0.09223867807148008
2020-02-05,0.0998434832785922
2020-02-06,0.1070223617400244
2020-02-07,0.10497958554255275
2020-02-08,0.10035448854800892
2020-02-09,0.11232814523958054
2020-02-10,0.09569016125199345
2020-02-11,0.10410632705400917
2020-02-12,0.10618273644016536
2020-02-13,0.10968128598697459
2020-02-14,0.11022417550437358
2020-02-15,0.09237487990512885
2020-02-16,0.08830008253621807
2020-02-17,0.11770266401137743
2020-02-18,0.1073087041656187
2020-02-19,0.09417354127782396
2020-02-20,0.11904294575688698
2020-02-21,0.1037713589631739
2020-02-22,0.11391461677459498
2020-02-23,0.10389087883456924
2020-02-24,0.12405458371319872
2020-02-25,0.12071957279119283
2020-02-26,0.0987315503405018
2020-02-27,0.11129922907886501
2020-02-28,0.10851692465130555
2020-02-29,0.11623982704506007
2020-03-01,0.09130256257159317
2020-03-02,0.1079658161230163
2020-03-03,0.11063588497872871
2020-03-04,0.08224845308700579
2020-03-05,0.08989317698163274
2020-03-06,0.08176547367536822
2020-03-07,0.09793096661824756
2020-03-08,0.10877869169004245
2020-03-09,0.11589486425487067
2020-03-10,0.10052266425009308
2020-03-11,0.11699884731212558
2020-03-12,0.08802008222850854
2020-03-13,0.08315249796750213
2020-03-14,0.10117774543516246
2020-03-15,0.10134327660778589
2020-03-16,0.10057848247958004
2020-03-17,0.07946469704620461
2020-03-18,0.09883779936478042
2020-03-19,0.08705840875430304
2020-03-20,0.10471124010733106
2020-03-21,0.10344654207972621
2020-03-22,0.09096410215874093
2020-03-23,0.09635797459038249
2020-03-24,0.08892870903394773
2020-03-25,0.09863159109667122
2020-03-26,0.10915169125774839
2020-03-27,0.09120269398199785
2020-03-28,0.10556366102938983
2020-03-29,0.09441935123532473
2020-03-30,0.09290080305064027
2020-03-31,0.09941492853100016
2020-04-01,0.09108356000954891
2020-04-02,0.0943152453150094
2020-04-03,0.08834104754820324
2020-04-04,0.12000354512974407
2020-04-05,0.0997456221302138
2020-04-06,0.09427062060033121
2020-04-07,0.10349498371472447
2020-04-08,0.10010542005235533
2020-04-09,0.09891580718561406
2020-04-10,0.10622989480983645
2020-04-11,0.10880850105713456
2020-04-12,0.09616373191788803
2020-04-13,0.09541525813141571
2020-04-14,0.0992349976121842
2020-04-15,0.0797094938893928
2020-04-16,0.08924350353791893
2020-04-17,0.11654378682578838
2020-04-18,0.11960553977715152
2020-04-19,0.10053790106006398
2020-04-20,0.1071603895470187
2020-04-21,0.10661688871309108
2020-04-22,0.13460361100630522
2020-04-23,0.11764353108596912
2020-04-24,0.10274919746126603
2020-04-25,0.09520922910376901
2020-04-26,0.08861234855253503
2020-04-27,0.10583193111668579
2020-04-28,0.09880567394275257
2020-04-29,0.09202199965994065
2020-04-30,0.10008993243251935
2020-05-01,0.09431748729709725
2020-05-02,0.12459990846924786
2020-05-03,0.1140291209326026
2020-05-04,0.1074160297232363
2020-05-05,0.12419848145766588
2020-05-06,0.10729668857505432
2020-05-07,0.09864454107652293
2020-05-08,0.12346980166696059
2020-05-09,0.11334475932667343
2020-05-10,0.09686113599979476
2020-05-11,0.1072793686717155
2020-05-12,0.09963034504140464
2020-05-13,0.09643367336811368
2020-05-14,0.11847418406706353
2020-05-15,0.13112409397337382
2020-05-16,0.09606352706219441
2020-05-17,0.11649674802150954
2020-05-18,0.1058569622376939
2020-05-19,0.10581249166178033
2020-05-20,0.10658674709591283
2020-05-21,0.10532284630348483
2020-05-22,0.11190938704199234
2020-05-23,0.10528637592185067
2020-05-24,0.11675871750853654
2020-05-25,0.11446005196352517
2020-05-26,0.1109437287551499
2020-05-27,0.10456670703635042
2020-05-28,0.11011264310384339
2020-05-29,0.12360778335922394
2020-05-30,0.12141776167218041
2020-05-31,0.10713282327165863
2020-06-01,0.11728155679040465
2020-06-02,0.12512309431447166
2020-06-03,0.10138695884006974
2020-06-04,0.12292029656742036
2020-06-05,0.11385570454378162
2020-06-06,0.12521300045669465
2020-06-07,0.11062806711226805
2020-06-08,0.10248012010527316
